prj_id,prj_title,prj_code,prj_year_approved,prj_type,prj_status_name,province,city_name,sector,prj_cost_setup,prj_cost_gia,prj_cost_rollout,prj_cost_benefactor,prj_cost_other,num_coop,more_coop
156,Designing New Package  and Purchase of Packaging Materials for Philippine Lambanog,07-629-04-12,2007,SETUP,Graduated,Quezon,Tayabas City,Food Processing,583500,0,0,0,0,1,only one
157,Acquisition of Molding Machine for the Expansion of SARC-MPC Candle Production,07-631-04-03,2007,SETUP,Terminated,Quezon,Dolores,Gifts / Decors / Handicrafts,140000,0,0,45000,0,1,only one
158,"Establishment of the Precision Tooling Capability at Riclet Engineering to Improve Efficiency, Accuracy and Productive Performance",07-731-04-06,2007,SETUP,Graduated,Cavite,Dasmariñas,Metals & Engineering,867000,0,0,0,0,1,only one
159,Expansion and Upgrading of Production capacity of Tropical Fruit Wine Processing plant,07-766-04-14,2007,SETUP,Terminated,Rizal,San Mateo,Food Processing,965360,0,0,0,0,1,only one
160,Improving Quality and Increasing Shelf-Life of Chocolate-coated Polvoron through Upgrading of Packaging Facilities,07-805-04-01,2007,SETUP,Graduated,Laguna,San Pedro,Food Processing,950000,0,0,0,0,1,only one
162,Upgrading of Production Capability of ZCFP through Acquisition of Modern Equipment and Penetrate New Markets,06-573-04-01,2006,SETUP,Graduated,Laguna,Los Baños,Food Processing,872000,0,0,0,0,1,only one
163,Upgrading of R&amp;D Fabrication Service Through Equipment Acquisition for Precision  Tooling and Fabrication Facilities,06-546-04-06,2006,SETUP,Terminated,Laguna,San Pedro,Metals & Engineering,964671,0,0,0,0,1,only one
164,"Upgrading of the Laboratory Capabilities of Farmtec Foods, Inc. thru the Acquisition of Modern Laboratory Equipment",06-589-04-01,2006,SETUP,Graduated,Cavite,Silang,Food Processing,574218,0,0,0,0,1,only one
165,Provision and Installation of Refrigeration Equipment to Upgrade Chanos Chanos Enterprises,06-591-04-05,2006,SETUP,Graduated,Batangas,San Juan,Food Processing,781300,0,0,0,0,1,only one
166,Commercialization of Tahong Chips Production Through  the Acquisition of Modern Equipment,06-593-04-05,2006,SETUP,Graduated,Cavite,Bacoor,Food Processing,352374,0,0,0,0,1,only one
167,Acquisition of Additional Equipment for Proper Product Handling (Phase I),05-376-04-01,2005,SETUP,Graduated,Cavite,Rosario,Food Processing,473000,0,0,0,0,1,only one
168,Upgrading of the Production Capability of MACOR Precision Tooling Services Through Acquisition of Modern Equipment,05-411-04-06,2005,SETUP,Graduated,Cavite,Dasmariñas,Metals & Engineering,940000,0,0,0,0,1,only one
169,Upgrading of the Production Process of COMALEN Trading,05-414-04-06,2005,SETUP,Graduated,Batangas,Lipa City,Metals & Engineering,250000,0,0,0,0,1,only one
170,Upgrading of Food Products Production Facility and Packaging,05-418-04-05,2005,SETUP,Graduated,Batangas,Balayan,Food Processing,842000,0,0,0,0,1,only one
171,Coping with the Latest Packaging Trend,05-437-04-12,2005,SETUP,Terminated,Rizal,Angono,Food Processing,875000,0,0,0,0,1,only one
172,Propagation and Commercialization of Embryo-Cultured Seedlings,05-444-04-01,2005,SETUP,Terminated,Batangas,Santo Tomas,Food Processing,696574,0,0,0,0,1,only one
173,Utilization of FPRDI Developed Spray Booth Technology in Producing High Quality Furniture and as Pollution Control,02-086-04-02,2002,SETUP,Graduated,Cavite,Noveleta,Furniture,150000,0,0,0,0,1,only one
174,Expansion of the Production Capabilities of Lety&#039;s Special Buko Pie,02-089-04-04,2002,SETUP,Graduated,Laguna,Los Baños,Food Processing,987000,0,0,0,0,1,only one
175,Upgrading of Processing Plant for Capistrano Lambanog Distillery,03-152-04-04,2003,SETUP,Graduated,Quezon,Tayabas City,Food Processing,180000,0,0,0,0,1,only one
176,Improvement of Packaging Facility for Condiments and Dressing,03-153-04-01,2003,SETUP,Graduated,Laguna,San Pablo,Food Processing,1000000,0,0,0,0,1,only one
177,Upgrading of Machining Capability Through Acquisition of Vertical Milling Center,03-155-04-06,2003,SETUP,Graduated,Laguna,San Pedro,Metals & Engineering,700000,0,0,0,0,1,only one
178,Upgrading of the Production Capabilities of M.B. Ortega Industrial and Engineering Works,04-230-04-06,2004,SETUP,Graduated,Laguna,San Pablo,Metals & Engineering,600000,0,0,0,0,1,only one
179,Packaging and Quality Improvement of Kakanin,04-252-04-01,2004,SETUP,Graduated,Rizal,Cainta,Food Processing,250000,0,0,0,0,1,only one
180,Improving Quality and Extending Shelf-Life of Bugong Food Products Through Upgrading of Plant Facilities,04-253-04-01,2004,SETUP,Graduated,Laguna,Calauan,Food Processing,1000000,0,0,0,0,1,only one
181,Maximizing Efficiency and Productivity of Buckets Galore,04-266-04-03,2004,SETUP,Graduated,Laguna,Calamba,Metals & Engineering,426800,0,0,0,0,1,only one
182,Expansion of the Production Capabilities of Grandpas Farm Foods Pre-Mixed Seasoning,05-373-04-01,2005,SETUP,Graduated,Rizal,Cainta,Food Processing,339500,0,0,0,0,1,only one
183,Enhancement of the Production Capability and Marketing Potential of King&#039;s Crumbs Bakeshop through Nutritional Analysis and Acquisition of Food Processing Equipment,14-4A-01-01-0015,2014,SETUP,Graduated,Cavite,Tagaytay,Food Processing,285375,0,0,229375,0,1,only one
184,Productivity Improvement thru Service Enhancement and Product Quality Improvement of Bugong Foods Corporation,13-1889-16-04-01-1,2013,SETUP,Graduated,Laguna,Calauan,Food Processing,997811,0,0,0,0,1,only one
186,Technology Enhancement and Production Capability of V Vhois Pasalubong through Modern Production Equipment,15-4A-04-01-0045,2015,SETUP,Terminated,Rizal,Antipolo City,Food Processing,268800,0,0,100000,0,1,only one
187,"Upgrading of the Mixing Process of Good Heart Food &amp; Industrial Corp. through Equipment Acquisition in Taytay, Rizal",15-4A-04-04-0046,2015,SETUP,Graduated,Rizal,Taytay,Food Processing,1588800,0,0,200000,0,1,only one
189,Modernization of Production process of JOHANSEN WORLD  GROUP CORP. through S&amp;T Intervention,16-4A-04-02-0085,2016,SETUP,On-going,Rizal,Taytay,Furniture,1800000,0,0,1270000,0,1,only one
190,Product Quality &amp; Production Process Enhancement Through Science  and Technology Interventions of Glofon Herbal Medicine in Antipolo City,15-4A-04-06-0069,2015,SETUP,Terminated,Rizal,Antipolo City,Food Processing,98000,0,0,20000,0,1,only one
191,"Upgrading of Rellenong Bangus Production of Ado and  Dory&#039;s Catering Services in Angono, Rizal",15-4A-04-01-0051,2015,SETUP,Withdrawn,Rizal,Taytay,Food Processing,300000,0,0,200000,0,1,only one
192,Installation of Spray Booth and Dust Collection System,06-560-04-02,2006,SETUP,Graduated,Rizal,Angono,Furniture,905000,0,0,0,0,1,only one
193,Improvement of Production Efficiency through Acquisition of Semi/Full Automated Cookie Depositor/Molder,12-1776-04-01-1,2012,SETUP,Graduated,Quezon,Catanauan,Food Processing,1200000,0,0,0,0,1,only one
194,Enhancing of Commercial Production of Candilicious Sweet Shop Food Products through Process and Facility Improvement,09-1156-04-01-01,2009,SETUP,Terminated,Cavite,Kawit,Food Processing,481047,0,0,0,0,1,only one
195,"Utilization of the ITDI-Developed Bio-Reactor Technology in Composting Biodegradable Wastes for the Municipality of DasmariÃ±as, Cavite",08-926-04-07,2008,SETUP,Terminated,Cavite,Dasmariñas,Agriculture / Marine / Aquaculture / Forestry / Livestock,990000,0,0,0,0,1,only one
197,Utilization of FPRDI Developed Technology on Drying and Dyeing of decorative Items for the Upgrading of the Production Capability of Action Design and Product Development Services Inc.,07-794-04-03,2007,SETUP,Terminated,Cavite,NULL,Gifts / Decors / Handicrafts,525000,0,0,0,0,1,only one
198,Upgrading of Machine Shop and Fabrication Equipment for JCA Meta-Fab Enterprises,06-549-04-06,2006,SETUP,Terminated,Laguna,Alaminos,Metals & Engineering,970000,0,0,0,0,1,only one
199,Upgrading of Furnace Equipment for the Commercial Production of SIKAT Pancit Canton,05-384-04-01,2005,SETUP,Terminated,Cavite,Alfonso,Food Processing,565000,0,0,0,0,1,only one
200,Upgrading of Equipment for Smoked Fish Processing and Product Quality Improvement,04-288-04-05,2004,SETUP,Terminated,Cavite,Rosario,Food Processing,515000,0,0,0,0,1,only one
201,Upgrading of Production Capabilities of JAS to Serve the Electronic Industry,03-154-04-06,2003,SETUP,Terminated,Laguna,San Pedro,Metals & Engineering,850000,0,0,0,0,1,only one
202,Commercial Production of Frozen Budin,02-088-04-01,2002,SETUP,Terminated,Quezon,Lucban,Food Processing,750000,0,0,0,0,1,only one
205,Design and Enhancement of Weaved Products from Buli,GPIN 14-05-03-120,2014,GIA (Community Based),Completed,Quezon,Unisan,Gifts / Decors / Handicrafts,37600,0,0,0,0,1,only one
206,Upgrading of Compost and Vermicompost Production at Melendres Agricultural Farm in Antipolo City through Equipment Acquisition,15-4A-04-06-0049,2015,SETUP,Graduated,Rizal,Antipolo City,Agriculture / Marine / Aquaculture / Forestry / Livestock,1464000,0,0,65000,0,1,only one
207,Production Improvement of Junel&#039;s Uraro Cookies,15-4A-05-01-0047,2015,SETUP,Completed,Quezon,Tayabas City,Food Processing,162000,0,0,73000,0,1,only one
208,Improvement of Squash Ketsup Production of Monte Alba Producers Cooperative thru Food Analyses and Equipment Acquisition,14-04-01-011,2014,GIA (Community Based),Completed,Rizal,Rodriguez (Montalban),Food Processing,60000,0,0,10000,0,1,only one
209,"Modernization of Mushroom Substrate Processing of CCSST Coconut Farmers Organization for Commercial Propagation and Value Added Processing in Tanay, Rizal",14-04-04-112,2014,GIA (Community Based),Terminated,Rizal,Tanay,Agriculture / Marine / Aquaculture / Forestry / Livestock,170000,0,0,50000,0,1,only one
210,Charcoal Making and Briquetting Project for Lambac Brotherhood MPC,15-04-07-131,2015,GIA (Community Based),Completed,Rizal,Cardona,Agriculture / Marine / Aquaculture / Forestry / Livestock,100000,0,0,10000,0,1,only one
211,"Charcoal Making and Briquetting Project for BORGAN K MPC, Cardona",14-04-07-106,2014,GIA (Community Based),Terminated,Rizal,Cardona,Agriculture / Marine / Aquaculture / Forestry / Livestock,100000,0,0,10000,0,1,only one
212,"Establishment of Fruit Processing Center for SAMABAI, Antipolo City",14-04-01-113,2014,GIA (Community Based),On-going,Rizal,Antipolo City,Food Processing,330000,0,0,200000,0,1,only one
213,Charcoal Making and Briquetting Project for Balibago MPC,14-04-07-105,2014,GIA (Community Based),Terminated,Rizal,Cardona,Agriculture / Marine / Aquaculture / Forestry / Livestock,86000,0,0,10000,0,1,only one
215,"Establishment of Charcoal Briquettes Production Center in San Andres, Quezon",GPIN 14-05-07-102,2014,GIA (Community Based),Completed,Quezon,San Andres,Agriculture / Marine / Aquaculture / Forestry / Livestock,120000,0,0,0,0,1,only one
217,Expansion of Coco Sugar Production in Alabat,GPIN-15-05-01-134,2015,GIA (Community Based),Completed,Quezon,Alabat,Food Processing,210394,0,0,156358,0,1,only one
218,Department of Production Capality of the Sisters of Mary School- Adlas,GPIN- 15-0101-121,2015,GIA (Community Based),Completed,Cavite,Silang,Food Processing,145860,0,0,511000,0,1,only one
220,Aquisition of Equipment for Organic Fertilizer Production,GPIN 14-01-07-109,2014,GIA (Community Based),Completed,Cavite,Magallanes,Agriculture / Marine / Aquaculture / Forestry / Livestock,185000,0,0,0,0,1,only one
221,Product Development and Acquisition of Processing Machines and Equipments,GPIN-09-04-01-024,2009,GIA (Community Based),Completed,Rizal,Pililla,Food Processing,75323,0,0,0,0,1,only one
222,"Process Improvement and Product Development of Fruits and Vegetable in Sariaya, Quezon",GPIN-14-05-01-107,2014,GIA (Community Based),Terminated,Quezon,Sariaya,Food Processing,323610,0,0,700000,400000,1,only one
223,"Improvement of Quality and Safety of Dalanghita Nectar through Acquisition of New Packaging Material, Appropriate Filling Machine and Measuring Equipment (pH Meter and Refractometer)",GPIN-11-05-12-54,2011,GIA (Community Based),Completed,Quezon,Tagkawayan,Food Processing,350000,0,0,0,0,1,only one
224,Improvement of Packaging and Label Design of Rizal Exporters Manufacturing Association Inc. (REMAI),11-04-12-059,2011,GIA (Community Based),Completed,Rizal,Antipolo City,Furniture,0,0,0,0,0,1,only one
225,Establishment of Embryo Cultured Makapuno (ECM) Demostration Farm in Upland Antipolo City,13-04-04-84,2013,GIA (Community Based),Completed,Rizal,Antipolo City,Agriculture / Marine / Aquaculture / Forestry / Livestock,310000,0,0,110000,0,1,only one
226,Provision of Pressing Machine for the Water Lily Project of Bangon Kababaihan Bagong Cainta,13-04-04-89,2013,GIA (Community Based),Terminated,Rizal,Cainta,Agriculture / Marine / Aquaculture / Forestry / Livestock,200000,0,0,0,0,1,only one
227,"Acquisition of Wine Kit for Palaypalay Maunlad Farmers Association, Inc. Dragon Fruit Wine&quot;",15-04-01-132,2015,GIA (Community Based),Completed,Rizal,Jala-jala,Food Processing,70000,0,0,5000,0,1,only one
229,Upgrading the Production Facility of Rosario Dairy Raisers Association (RODRA),14-03-01-118,2014,GIA (Community Based),Completed,Batangas,Rosario,Food Processing,150000,0,0,0,0,1,only one
230,Upgrading of Buko wine Production using ITDI Wine Kit,15-03-01-128,2015,GIA (Community Based),Completed,Batangas,Santo Tomas,Food Processing,155000,0,0,50000,0,1,only one
231,Improvement of Salt Industry in Lobo Batangas to support the ASIN Law Implementation in the province.,15-03-01-127,2015,GIA (Community Based),Completed,Batangas,Lobo,Food Processing,345000,0,0,125000,0,1,only one
232,Non Mist Clonal Propagation Technique for Multiplication of Male Bignay Tree for sustainability and Reforestation Program of,GPIN-13-03-04-95,2014,GIA (Community Based),Terminated,Batangas,Nasugbu,Food Processing,160000,0,0,0,0,1,only one
233,"Product and Quality Improvement of the instant salabat for the Kabuhayan Para sa may Kapansanan INC. of Cuenca, Batangas",GPIN-13-03-01-94,2013,GIA (Community Based),Completed,Batangas,Cuenca,Food Processing,150000,0,0,0,0,1,only one
234,Upgrading of Seaside B-MPC Spanish Sardines Through Acquisition of Production Equipment and Food Safety Capability Building of Workers,GPIN-10-03-13-041,2012,GIA (Community Based),Completed,Batangas,Lobo,Food Processing,100000,0,0,0,0,1,only one
235,Enhancement of the Post-Harvest Production Capability of CALAMBA UPLAND FARMERS MULTI-PURPOSE COOPERATIVE Through the Provision of a Modern Dryer and Corn Sheller,17-4A-02-06-166,2017,SETUP,On-going,Laguna,Calamba,Agriculture / Marine / Aquaculture / Forestry / Livestock,775000,0,0,50000,0,1,only one
236,Provision of Solar-Powered Fish Dryer for the Common Service Facility Establishment of Pusod Inc. for the Kilusan ng Maliliit na Mangigisda sa lawa ng Taal,15-03-01-130,2015,GIA (Community Based),Completed,Batangas,Mataasnakahoy,Food Processing,100000,0,0,296990,0,1,only one
237,Product and Process improvement of TASIMCO Dairy Production and Processing Facility,14-03-01-116,2014,GIA (Community Based),Completed,Batangas,Batangas City,Food Processing,150000,0,0,10000,0,1,only one
238,Utilization of Farm Waste Using Charcoal Briquetting Technology,14-03-07-119,2014,GIA (Community Based),On-going,Batangas,Bauan,Food Processing,150000,0,0,22000,0,1,only one
239,Enhancing the Production Capacity of Costales Nature Farms &amp; Technological Center,15-4A-02-01-0052,2015,SETUP,Terminated,Laguna,Majayjay,Agriculture / Marine / Aquaculture / Forestry / Livestock,1063100,0,0,1250000,0,1,only one
240,Productivity Enhancement of Dalcielo Restaurant and bakeshop through intergrated bakery equipment,15-4A-02-01-0041,2015,SETUP,Terminated,Laguna,Los Baños,Food Processing,1237000,0,0,288000,0,1,only one
241,Upgrading of Heat Treatment and milling of elf Precision Tooling Services,15-4A-02-05-0042,2015,SETUP,Graduated,Laguna,San Pedro,Metals & Engineering,1128000,0,0,50000,0,1,only one
243,Upgrading of the Vermicomposting Technology to produce Vermicast products through Equipment products through Equipment Acquisition for Silver Consumers Association of Tanauan City,GPIN-13-03-07-96,2013,GIA (Community Based),Completed,Batangas,Tanauan City,Agriculture / Marine / Aquaculture / Forestry / Livestock,150000,0,0,0,0,1,only one
248,Upgrading of Production Facility of Digit-All Enterprises,15-4A-03-06-0044,2015,SETUP,Graduated,Batangas,Batangas City,ICT,425000,0,0,20000,0,1,only one
250,Adoption of Safety Equipment Technologies and Upgrading of Production                                               Facility of MZ Design Furniture,15-4A-01-02-0074,2015,SETUP,Withdrawn,Batangas,Laurel,Furniture,653000,0,0,400000,0,1,only one
251,Improvement of Service Capabilities of Fleet Maintenance &amp; Consultancy  Services Inc.,15-4A-03-05-0043,2015,SETUP,Graduated,Batangas,Batangas City,Metals & Engineering,660000,0,0,130000,0,1,only one
252,"Product Quality and Process Upgrading of Panaligan Bagoong and Patis in Balayan, Batangas",15-4A-02-01-0075,2015,SETUP,Terminated,Batangas,Balayan,Food Processing,134400,0,0,60000,0,1,only one
253,Roll Out of the FNRI-Developed Complementary / Snack Foods in the Region,GIA 0000-00000,2014,Roll-out,Completed,Batangas,Calatagan,Food Processing,487000,0,0,0,0,1,only one
